title,date,morphs,tokens
"LGU+, 카카오모빌과 420만대 전기차 충전시장 공략",2023-07-03 14:57:08,내비게이션 메타버스 동행 플랫폼 파워 유플러스 플랫폼 파워 결합 춘추전국시대 시장 에서 확고 공조 공정 신청 연내 사명 절차 계획 ㄴ데 유플러스 모빌리티 법인 유플러스 ㄴ다 발달 기차 교통부 잡기 빠르 움직이 충전 개발 현대차 한국전력 한국전 에스트래픽의 확대 유플러스 카카오 모빌리티 인프라 법인 유플러스 헬로 플러그인 카카오 모빌리티 카카오 앱에서 선보이 유플러스 모빌리티 부터 모바일 인터넷 내비게이션 기반 협약 단계 에어로 이루어지 플랫폼 인프라 모빌리티 기회 잡기 기울이 다는 유플러스 인프라 카카오 카카오 모빌리티 서비스 모빌리티 플랫폼 인프라 관리 플랫폼 서비스 에서 만들 인프라 ㄴ다 황현 유플러스 충전 서비스 생태계 최적화 긍선 카카오 모빌리티 신규 ㄴ다 밝히 황현 유플러스 대표 긍선 카카오 모빌리티 모빌리티 유플러스,내비게이션 메타버스 동행 플랫폼 파워 유플러스 플랫폼 파워 결합 춘추전국시대 시장 확고 공조 공정 신청 연내 사명 절차 계획 유플러스 모빌리티 법인 유플러스 발달 기차 교통부 잡기 빠르 움직이 충전 개발 현대차 한국전력 한국전 에스트래픽의 확대 유플러스 카카오 모빌리티 인프라 법인 유플러스 헬로 플러그인 카카오 모빌리티 카카오 앱에서 선보이 유플러스 모빌리티 부터 모바일 인터넷 내비게이션 기반 협약 단계 에어로 이루어지 플랫폼 인프라 모빌리티 기회 잡기 기울이 유플러스 인프라 카카오 카카오 모빌리티 서비스 모빌리티 플랫폼 인프라 관리 플랫폼 서비스 만들 인프라 황현 유플러스 충전 서비스 생태계 최적화 긍선 카카오 모빌리티 신규 황현 유플러스 대표 긍선 카카오 모빌리티 모빌리티 유플러스
코스피 깜짝 실적 기대감 속 불청객 ‘공매도’,2023-07-03 15:30:02,최근 거래 연속 전지 이미지 데일리안 코스 기업 실적 기대감 공매도 공매도 투자자 최근 거래 연속 공매도 에서 공매도 직전 거래 공매도 거래 포스코퓨처엠과 공매도 거래 공매도 컨센서스 동기 공매도 다는 미국 대형 감소 실적 회복세 급격히 칠성 각각 오르 내다보 미국 연방준비제도 위원 아웃 맞물리 거시 환경 매크로 슈가 다는 ㄴ다 증권사 이상 해당 ㄴ다 투자증권 불확실성 모멘텀,거래 연속 전지 이미지 데일리안 코스 기업 실적 기대감 공매도 공매도 투자자 거래 연속 공매도 공매도 직전 거래 공매도 거래 포스코퓨처엠과 공매도 거래 공매도 컨센서스 동기 공매도 미국 대형 감소 실적 회복세 급격히 칠성 각각 오르 내다보 미국 연방준비제도 위원 아웃 맞물리 거시 환경 매크로 슈가 증권사 이상 해당 투자증권 불확실성 모멘텀
[자막뉴스] 거실은 이렇게?...원하는 대로 조립하니 집 한 채 '뚝딱',2023-07-03 16:13:51,ㅂ니다 콘크리트 ㅂ니다 ㅂ니다 ㅂ니다 어서 만들 김경수 버티 버티 만들 거실 에서 친환경 에서 계획 ㅂ니다 교통부 파급 ㅂ니다 에서 기존 어야 ㅂ니다 ㅂ니다 김정한,콘크리트 만들 김경수 버티 버티 만들 거실 친환경 계획 교통부 파급 기존 어야 김정한
"카카오모빌리티-LGU+, 하늘길·땅길 힘모아 달린다",2023-07-03 18:44:01,미래 모빌리티 모빌리티 유플러스 전기자동차 ㄴ다 카카오 모빌리티 플랫폼 유플러스 인프라 곁들이 모빌리티 관련 모빌리티 유플러스 법인 만주 유플러스 최근 반하 아직 사전 유플러스 황현 대표 모빌리티 긍선 대표 모빌리티 유플러스 하늘 기반 고도 상용 통합 서비스 모빌리티 이동 물론 연료 모빌리티 글로벌 볼로콥터와 내수 수요 이동 데이터 기반 가망 마련 에서 카카오 모바일 시스템 다는 카카오 앱으로 유플러스 국토 교통부 민관 그랜드 에서 모빌리티 유플러스 기업 에어로 유플러스 데이터 관리 시스템 모빌리티 플랫폼 이용자 앱으로 형태 유플러스 인프라 카카오 모빌리티 플랫폼 역량 결집 에서 미래 모빌리티 경험 기존 ㄴ데 인프라 유플러스 이어 헬로 비전 카카오 앱에서 실시간 알리 이번 끊기 없이 사용 유플러스 인프라 카카오 모빌리티 플랫폼 인프라 관리 플랫폼 황현 유플러스 인프라 확보 경험 긍선 카카오 모빌리티 기존 밖에 플랫폼 장기 신규 진화,미래 모빌리티 모빌리티 유플러스 전기자동차 카카오 모빌리티 플랫폼 유플러스 인프라 곁들이 모빌리티 모빌리티 유플러스 법인 만주 유플러스 반하 아직 사전 유플러스 황현 대표 모빌리티 긍선 대표 모빌리티 유플러스 하늘 기반 고도 상용 통합 서비스 모빌리티 이동 물론 연료 모빌리티 글로벌 볼로콥터와 내수 수요 이동 데이터 기반 가망 마련 카카오 모바일 시스템 카카오 앱으로 유플러스 국토 교통부 민관 그랜드 모빌리티 유플러스 기업 에어로 유플러스 데이터 관리 시스템 모빌리티 플랫폼 이용자 앱으로 형태 유플러스 인프라 카카오 모빌리티 플랫폼 역량 결집 미래 모빌리티 경험 기존 인프라 유플러스 헬로 비전 카카오 앱에서 실시간 알리 끊기 없이 사용 유플러스 인프라 카카오 모빌리티 플랫폼 인프라 관리 플랫폼 황현 유플러스 인프라 확보 경험 긍선 카카오 모빌리티 기존 밖에 플랫폼 장기 신규 진화
"호반건설·호반산업, 2년 연속 국토부 상호협력평가 ‘최우수’",2023-07-04 05:05:19,호반 교통부 연속 최우 호반 계열 호반 국토부 실시 에서 최우 기업 호반건설 호반 연속 최고 산업 최우 대기업,호반 교통부 연속 최우 호반 계열 호반 국토부 실시 최우 기업 호반건설 호반 연속 최고 산업 최우 대기업
GS건설 사고조사위 발표 임박…'지하주차장 붕괴' 결론은?,2023-07-04 06:38:29,국민 입주 결정 아파트 지하 주차장 정진욱 아파트 지하 주차장 이루어지 벌어지 교통부 아파트 에서 지하 주차장 붕괴 사고 다행히 인명 피해 이어지 확대 붕괴 시나리오 각본 바탕 교통부 아파트 지하 주차장 정진욱 전단 이루어지 책임 어야 철근 지난 보도자료 별도 자체 에서 ㄴ다 밝히 최근 에서 에서 전단 장철민 더불어민주당 붕괴 구간 현황 붕괴 주요 원인 줄어들 으로 에서 으로 시공사 이루어지 으로 입주 에서 정진욱 계획 이한주 추가 입주 결정 주차장 이번 국토부,국민 입주 결정 아파트 지하 주차장 정진욱 아파트 지하 주차장 이루어지 벌어지 교통부 아파트 지하 주차장 붕괴 사고 다행히 인명 피해 이어지 확대 붕괴 시나리오 각본 바탕 교통부 아파트 지하 주차장 정진욱 전단 이루어지 책임 어야 철근 지난 보도자료 별도 자체 전단 장철민 더불어민주당 붕괴 구간 현황 붕괴 주요 원인 줄어들 시공사 이루어지 입주 정진욱 계획 이한주 입주 결정 주차장 국토부
"차 빼고 다 만드는 LG…LG유플러스, 전기차 충전소로 화룡점정",2023-07-04 07:00:02,배터리 인프라 카카오 모빌리티 연내 사명 운영 플랫폼 선점 장치 디스플레이 마그나 파워 유플러스 인프라 유플러스 카카오 모빌리티 ㄴ다고 투자 연내 사명 계획 공정 신청 유플러스 모빌리티 유플러스 ㄴ다 유플러스 지난 인프라 자동차 충전 인프라 자회사 유플러스 헬로 플러그인 운영 미정 유플러스 내놓 을지 유플러스 버전 으로 유플러스 앱에서 충전 확인 충전 만원 나오 아직 시작 단계 급속 유플러스 이른바 사업 모빌리티 협업 인프라 시장 느끼 작용 다는 회사 기회 글로벌 에서 환경부 다는 황현 유플러스 인프라 확보 충전 서비스 생태계 충전 최적화 정길,배터리 인프라 카카오 모빌리티 연내 사명 운영 플랫폼 선점 장치 디스플레이 마그나 파워 유플러스 인프라 유플러스 카카오 모빌리티 ㄴ다고 투자 연내 사명 계획 공정 신청 유플러스 모빌리티 유플러스 유플러스 지난 인프라 자동차 충전 인프라 자회사 유플러스 헬로 플러그인 운영 미정 유플러스 내놓 을지 유플러스 버전 유플러스 앱에서 충전 확인 충전 만원 나오 아직 시작 단계 급속 유플러스 이른바 사업 모빌리티 협업 인프라 시장 느끼 작용 회사 기회 글로벌 환경부 황현 유플러스 인프라 확보 충전 서비스 생태계 충전 최적화 정길
‘둔산 자이 아이파크’ 분양 전부터 홍보관에 수요자 '북적',2023-07-04 10:02:02,서울경제 공급 아이파크 관이 불구 수요자 아이파크 부터 교육 갤러리아백화점 롯데백화점 이마트 행정 정부대전청사 기관 게다가 남선 공원 어서 서대전역 괴정중고 보니 몰려들 문전성시 아이파크 분양 궁금 꾸준히 재건축 정비 아이파크 분양 분양 커뮤니티 아이파크 커뮤니티 들어서 실내 독서실 카페테리아 카페테리아 친지 반갑 맞이 남구 물놀이 커뮤니티 ㄴ다 기대감 아이파크 재건축 아파트 지하 가구 한편,서울경제 공급 아이파크 관이 불구 수요자 아이파크 부터 교육 갤러리아백화점 롯데백화점 이마트 행정 정부대전청사 기관 게다가 남선 공원 서대전역 괴정중고 보니 몰려들 문전성시 아이파크 분양 궁금 꾸준히 재건축 정비 아이파크 분양 분양 커뮤니티 아이파크 커뮤니티 들어서 실내 독서실 카페테리아 카페테리아 친지 반갑 맞이 남구 물놀이 커뮤니티 기대감 아이파크 재건축 아파트 지하 가구 한편
[영상] 2층집이 이틀에 한채씩 뚝딱…“붕어빵 조립식 집 아니었다” [부동산360],2023-07-04 10:12:03,충청남도 고객 만원 영상 기자 실내 충청남도 영상 충청남도 기지 소비자 샘플 개발 있다프리패브 자회사 화해 들어서 소비자 최근 충청남도 캐나다 영상 자이 기존 편견 극복 총력 기울이 조립식 넘어서 어야 ㅂ니다 ㅂ니다 에서 보니 다고 거실 주방 백지상태 두렵 소비자 에서 결정 캐나다 에서 수입 장비 거치 목조 충청남도 주의 기울이 영상 아서 에서 만들 다는 자이 주의 기울이 내부 차단 대부분 내수 사가 장비 실내외 에서 기자 구성 추가 충청남도 단일 구성 영상 시골 경치 보금자리 장소 에서 만원 불구 당진 주말 당진 에서 공급 공급 서울 중형 아파트 다는 라면서,충청남도 고객 만원 영상 기자 실내 충청남도 영상 충청남도 기지 소비자 샘플 개발 있다프리패브 자회사 화해 들어서 소비자 충청남도 캐나다 영상 자이 기존 편견 극복 총력 기울이 조립식 넘어서 어야 보니 다고 거실 주방 백지상태 두렵 소비자 결정 캐나다 수입 장비 거치 목조 충청남도 주의 기울이 영상 아서 만들 자이 주의 기울이 내부 차단 대부분 내수 사가 장비 실내외 기자 구성 충청남도 단일 구성 영상 시골 경치 보금자리 장소 만원 불구 당진 주말 당진 공급 공급 서울 중형 아파트 라면서
[르포]이틀이면 모듈러 주택 한 채 뚝딱…품질도 튼튼,2023-07-04 10:38:01,단가 품질 집약 만원 건축비 상담 수요 계획 ㅂ니다 사진 민재 충남 자이 공장 최근 조립식 실감 ㄴ다 자이 최근 내놓 국내 대지면적 당진 조립식 약자 사전 에서 에서 기존 높이 회사 내장재 보드 내장재 ㄴ다 일반 추가 들어가 ㄴ다 ㄴ데 있다 에서 에서 에서 있다 사진 민재 기자 에서 목조 실시간 테스트 밀봉 밖에 있다 제작 ㄴ다 사진 민재 기자 강국 에서 수입 장비 공정 놓이 장비 ㄴ다 일련 이루어지 만들 ㄴ다 평형 거실 중정 욕실 거실 거실 모습 기자 비싸 샘플 시스템 만원 만원 건축비 만원 콘크리트 추가 발생 부동산 코로나 재택근무 워케이션 수요 전망 ㄴ다,단가 품질 집약 만원 건축비 상담 수요 계획 사진 민재 충남 자이 공장 조립식 실감 자이 내놓 국내 대지면적 당진 조립식 약자 사전 기존 높이 회사 내장재 보드 내장재 일반 들어가 사진 민재 기자 목조 실시간 테스트 밀봉 밖에 제작 사진 민재 기자 강국 수입 장비 공정 놓이 장비 일련 이루어지 만들 평형 거실 중정 욕실 거실 거실 모습 기자 비싸 샘플 시스템 만원 만원 건축비 만원 콘크리트 발생 부동산 코로나 재택근무 워케이션 수요 전망
붕어빵 아닌 고객 맞춤설계 2층집이 이틀에 한채 뚝딱,2023-07-04 11:37:01,자이 당진 스타일 충청남도 캐나다 영상 공장 영상 기자 실내 충청남도 기지 소비자 샘플 개발 있다프리패브 자회사 화해 들어서 소비자 최근 자이 기존 편견 극복 총력 기울이 조립식 넘어서 어야 ㅂ니다 ㅂ니다 에서 보니 다고 거실 주방 백지상태 두렵 소비자 에서 결정 캐나다 에서 수입 장비 거치 목조 아서 에서 만들 다는 자이 주의 기울이 내부 차단 대부분 내수 사가 장비 실내외 에서 기자 구성 추가 시골 경치 보금자리 장소 에서 만원 불구 당진 주말 당진 에서 공급 공급 서울 중형 아파트 다는 라면서 영상 기자,자이 당진 스타일 충청남도 캐나다 영상 공장 영상 기자 실내 충청남도 기지 소비자 샘플 개발 있다프리패브 자회사 화해 들어서 소비자 자이 기존 편견 극복 총력 기울이 조립식 넘어서 어야 보니 다고 거실 주방 백지상태 두렵 소비자 결정 캐나다 수입 장비 거치 목조 아서 만들 자이 주의 기울이 내부 차단 대부분 내수 사가 장비 실내외 기자 구성 시골 경치 보금자리 장소 만원 불구 당진 주말 당진 공급 공급 서울 중형 아파트 라면서 영상 기자
"""소형모듈원전 선도해 시장 선점"" 민·관 의기투합…'SMR 얼라이언스' 출범",2023-07-04 14:00:36,산업 착수 대덕연구단지 한국원자력연구원 둘러보 오대 기자 세종 글로벌 소형모듈원전 산업 통상 자원부 장관 산업부 한국수력원자력 에너지경제연구원 기관 삼성물산 대우건설 기관 웨스틴조선호텔 얼라이언스 소형모듈원전 개발 얼라이언스 목표 소형모듈원전 얼라이언스 소형모듈원전 글로벌 까지 얼라이언스 출범 워킹 마련 상반기 출범 향후 생태계 로서 민관 ㄴ다 활용도 원전 패러다임 이라고 에서 안전 공급 주요 무엇 에서 확대 최우 유지 개발 대한민국 ㄴ다 당부 얼라이언스 기업 ㄴ데 개발 장이 마련 첫걸음 대표 아서 펀드 얼라이언스 에서 기업 ㄴ다 이어 글로벌 리더십 전략 계획 글로벌 구성 글로벌 참여 글로벌 스탠다드 국내 기대 ㄴ다,산업 착수 대덕연구단지 한국원자력연구원 둘러보 오대 기자 세종 글로벌 소형모듈원전 산업 통상 자원부 장관 산업부 한국수력원자력 에너지경제연구원 기관 삼성물산 대우건설 기관 웨스틴조선호텔 얼라이언스 소형모듈원전 개발 얼라이언스 목표 소형모듈원전 얼라이언스 소형모듈원전 글로벌 까지 얼라이언스 출범 워킹 마련 상반기 출범 향후 생태계 로서 민관 활용도 원전 패러다임 이라고 안전 공급 주요 무엇 확대 최우 유지 개발 대한민국 당부 얼라이언스 기업 개발 장이 마련 첫걸음 대표 아서 펀드 얼라이언스 기업 글로벌 리더십 전략 계획 글로벌 구성 글로벌 참여 글로벌 스탠다드 국내 기대
